# DRS4 export. File index 962, run_id=./medidas/run_20260918_135753
# Columns: t[ns] u1[mV] u2[mV] u3[mV]
Event #368267  ts=2026-09-21 22:20:22.091  [SELECTED]
  t[ns]  u1[mV]  u2[mV]  u3[mV]
 18.262   -18.5     4.8   -21.8
 19.922   -19.6     3.7   -22.1
 21.582   -30.2    -6.4    -4.3
 23.242     8.1   -22.9   -13.1
 24.902    17.9   -26.0   -10.9
 26.562    14.0    -6.9    15.3
 28.223   -16.7     4.3   -20.2
 29.883   -28.7   -11.8   -28.9
 31.543   -27.2    -9.6    -8.9
 33.203    21.2   -10.2     4.8
 34.863    24.2    -9.9     2.0
 36.523     2.4     5.4     0.7
 38.184   -29.0     1.8   -14.6
 39.844   -35.4   -17.8   -28.0
 41.504   -22.5   -19.4   -16.8
 43.164     5.2    -6.3     5.2
 44.824    32.1    -3.4     7.5
 46.484     4.0     1.5    -2.3
 48.145     2.2     2.9    -2.6
 49.805   -40.6   -12.9   -19.4
 51.465   -29.8   -22.4   -23.7
 53.125     8.1     0.9     5.8
 54.785    25.8     8.8     5.6
 56.445    23.6     4.6     6.9
 58.105   -18.4    -9.9   -11.3
 59.766   -30.9   -13.4   -27.7
 61.426   -23.4   -15.1    -2.6
 63.086    -7.5    -5.4     3.2
 64.746    23.4     4.6    -6.3
 66.406     4.5     3.4    10.0
 68.066   -18.8    -6.8    -5.3
 69.727   -21.8   -28.9   -37.6
 71.387   -23.4   -11.8    -1.3
 73.047     0.0     5.4     4.4
 74.707    22.2     0.1   -13.3
 76.367     4.8    -1.0    -0.8
 78.027   -11.0    -7.2    -9.5
 79.688   -11.3   -30.6   -22.7
 81.348   -20.3   -17.1    -8.8
 83.008    -2.2    13.5     2.8
 84.668     2.1     0.0    -5.5
 86.328    -9.5    -9.1    -9.0
 87.988     0.0    -6.2    -5.7
 89.648    -0.8   -20.5    -3.0
 91.309    -9.2   -16.7   -14.3
 92.969    -7.5     6.9    -6.6
 94.629   -17.5     3.5    -4.3
 96.289   -18.9    -9.7   -12.6
 97.949     6.9   -11.7    -9.2
 99.609    10.6   -13.9    -1.4
101.270    -1.9    -6.1    -1.2
102.930    -6.9    -5.4   -15.0
104.590   -28.1    -6.8   -10.5
106.250   -25.3    -0.4    -6.2
107.910    -4.0    -2.9    -7.0
109.570    19.0   -16.2    -8.0
111.230    12.7   -11.6    -0.3
112.891   -18.1    -5.5    -9.5
114.551   -24.1   -13.4   -20.5
116.211   -25.2    -3.7   -15.9
117.871     6.0    -2.2     2.8
119.531    20.3   -19.5    -8.4
121.191    -1.0     0.0     4.4
122.852    -2.8     1.9     6.6
124.512   -29.2   -20.4   -29.4
126.172   -21.1   -14.9   -23.1
127.832     6.7     3.3     7.5
129.492    19.4    -3.2     0.0
131.152     7.1   -14.4    -6.2
132.812   -17.5    -9.5    -9.3
134.473   -20.7   -10.1   -13.3
136.133   -18.7    -8.0   -13.6
137.793     1.0     4.6    -3.0
139.453     5.5    -0.5    -5.7
141.113    -0.1    -2.7     2.3
142.773    -4.9   -20.8    -8.3
144.434    -7.5   -11.1   -10.5
146.094    -9.3     4.9    -6.0
147.754     5.3    -2.4   -15.5
149.414     1.7     0.9   -11.5
151.074   -17.1    -8.4    -2.5
152.734    -5.0   -28.0   -11.0
154.395     5.4   -15.4    -8.2
156.055    -7.7    10.9     3.4
157.715    -5.6    15.5    -6.0
159.375   -10.7   -13.5   -22.7
161.035   -19.9   -25.8    -5.6
162.695     6.6   -18.5     0.6
164.355    17.7   -21.8    -3.6
166.016     8.3     9.3    -5.0
167.676   -24.2    18.6    -9.8
169.336   -30.4   -14.8   -20.9
170.996   -10.4   -32.6   -17.1
172.656    15.3   -16.8     5.4
174.316    20.0     4.1    10.2
175.977    13.1    13.0    -5.2
177.637    -2.9    14.6   -14.5
179.297   -47.0   -13.6   -11.9
180.957   -20.1   -35.4   -26.0
182.617    15.0   -31.8   -13.4
184.277    30.6    -6.8    15.8
185.938     3.5    12.0   -18.7
187.598   -39.9    -7.5   -26.6
189.258   -46.8   -10.2   -22.5
190.918   -53.9   -13.9    -9.2
192.578    24.0   -31.6   -10.1
194.238    32.4   -30.2    -7.6
195.898   -12.4    21.1    -8.5
197.559   -21.2    13.0   -17.9
199.219   -53.3   -29.1   -28.2
200.879   -41.3   -21.1    -3.1
202.539   -40.3   -58.9   -11.8
204.199   -97.1   -90.7   -16.4
205.859  -192.2  -126.7   -12.3
207.520  -267.3  -174.7   -21.1
209.180  -224.5  -208.9   -40.6
210.840  -157.6  -168.0   -13.5
212.500   -75.4  -125.7     7.7
214.160   -48.1  -108.2     2.3
215.820   -60.5   -86.7    -4.3
217.480   -87.9   -52.2   -17.3
219.141   -90.1   -52.2   -23.3
220.801   -53.0   -60.1   -16.1
222.461   -36.8   -55.2    -6.9
224.121     1.8   -29.0     1.2
225.781   -20.9    -9.5     3.4
227.441   -29.6    -7.7    -0.6
229.102   -46.6   -23.0   -29.0
230.762   -45.0   -23.0   -14.4
232.422    -1.6   -24.3     3.3
234.082    22.1   -19.6   -10.5
235.742    -5.2    -4.5    -1.6
237.402   -39.3     3.8     5.3
239.062   -43.0    -1.7   -14.9
240.723   -20.9   -27.0   -22.8
242.383   -11.2   -23.7    -6.3
244.043    20.1   -16.0    -0.2
245.703     6.7   -17.9   -16.4
247.363   -38.3     1.4    -2.2
249.023   -25.6   -14.7   -17.9
250.684   -10.2   -21.8   -18.7
252.344     0.5   -13.5     3.6
254.004    16.1    -5.3     6.2
255.664    -1.5   -18.7    -4.1
257.324   -18.6   -13.7   -16.1
258.984   -28.3    -0.3   -11.6
260.645   -17.1    -5.6    -2.6
262.305    12.2   -14.9   -10.4
263.965    16.5   -12.9    -8.0
265.625   -11.6   -11.6     2.5
267.285   -31.8   -19.3   -18.6
268.945   -26.6   -12.4   -30.5
270.605   -19.0    -6.4    -1.5
272.266    -8.6     0.6     5.3
273.926    14.6    -3.9   -10.9
275.586    -7.9   -16.3     1.7
277.246   -32.1    -5.5   -12.1
278.906   -26.9   -10.8   -19.9
280.566   -18.9   -16.0   -19.9
282.227     1.1     3.8     0.0
283.887    16.3   -10.3     0.0
285.547     2.8   -24.6   -11.5
287.207   -21.4   -10.8    -8.8
288.867   -26.0    -6.3    -6.3
290.527   -14.4   -14.9   -17.5
292.188    -5.4     3.4    -2.5
293.848     0.9    -1.7     4.6
295.508    -1.3   -20.8    -6.9
297.168    -7.1   -14.2    -9.6
298.828   -21.2    -1.0    -6.4
300.488   -17.5    -4.9   -15.0
302.148    -7.2    -7.9    -2.1
303.809    -6.1    -8.7    -2.6
305.469     3.0   -13.4   -12.8
307.129   -10.0   -15.2    -0.8
308.789   -12.4    -8.6     2.1
310.449    -5.7    -4.3   -16.0
312.109   -21.3    -6.0    -5.9
313.770   -11.6   -16.8   -11.4
315.430    -1.3   -17.1   -17.0
317.090    -9.5    -2.3    12.2
318.750    -9.4    -2.7    -1.0
320.410    -3.2    -4.1   -21.5
322.070   -21.3    -1.8    -0.2
323.730   -17.0    -6.5    -9.1
325.391    -1.7   -23.7   -19.1
327.051   -11.2    -7.1    -0.1
328.711    -9.4     0.5     7.9
330.371    -1.6    -0.2    -8.4
332.031   -21.1   -13.7   -13.6
333.691   -17.2    -5.0    -8.1
335.352   -13.9    -7.3    -7.4
337.012    -6.1   -18.4   -12.7
338.672    -2.5    -7.8   -11.1
340.332    -2.9     6.0    -0.4
341.992   -17.8    -9.5    -6.2
343.652   -10.9   -14.9   -14.8
345.312   -11.9   -11.0    -5.7
346.973   -13.6   -10.9     1.4
348.633   -18.3    -5.1    -5.8
350.293    -2.9    -4.8   -11.3
351.953   -14.2    -6.8    -2.8
353.613   -10.3    -5.8    -2.0
355.273     0.1   -20.5   -10.3
356.934   -15.1   -10.4    -5.7
358.594   -14.2     2.0    -5.9
360.254   -11.6     0.3    -7.8
361.914    -8.7   -21.0   -17.1
363.574    -4.1     2.6    10.1
365.234     3.1    -6.3    -2.4
366.895    -6.9   -18.6   -17.0
368.555   -24.7    10.1     3.6
370.215   -21.6    -7.0    -9.1
371.875    -2.4   -21.8   -20.9
373.535     4.0     2.2    11.6
375.195    10.4     1.1    12.6
376.855     9.9    -5.8     5.1
378.516   -20.3   -11.8   -20.4
380.176   -30.4    -4.6    -7.7
381.836     1.5   -20.6   -10.2
383.496     7.9   -14.1    -1.4
385.156    11.1     1.5     0.4
386.816    11.9     1.8     0.9
388.477   -22.4    -6.9   -14.0
390.137   -27.3    -6.6   -16.0
391.797   -22.3   -14.2   -23.8
393.457    -2.9   -17.3    -3.6
395.117    17.6   -17.1     2.2
396.777    18.4    -1.7    -4.6
398.438   -19.1     6.7    -1.5
400.098   -34.2     2.4    -9.6
401.758   -13.2   -16.5   -22.2
403.418    -6.7   -12.8     7.8
405.078    11.7   -13.1    11.3
406.738    17.9   -16.0   -12.5
408.398   -21.7     7.1    -1.1
410.059   -37.4    12.3    -5.7
411.719   -11.0   -19.2   -29.3
413.379    -1.6   -21.0    -2.0
415.039    11.7    -8.7     6.2
416.699    15.7    -7.6    -0.8
418.359    -6.4    -9.6   -16.5
420.020   -33.4    13.7   -11.9
421.680   -19.1    -2.5    -7.4
423.340     5.3   -24.4   -10.1
425.000    13.2    -8.3    -0.3
426.660     1.1    -6.1     2.3
428.320   -16.6    -4.1   -19.3
429.980   -23.3     0.2   -24.8
431.641   -14.7    -1.3     4.8
433.301    -6.5   -14.4    -3.0
434.961    12.5   -29.4   -20.9
436.621     3.5   -19.4     0.0
438.281   -20.0     1.4   -26.5
439.941   -19.2     1.4   -26.4
441.602    -8.9     1.4   -29.6
443.262   -10.7    -3.0     8.5
444.922     4.9   -21.9    -7.9
446.582     7.3   -34.2   -20.6
448.242   -20.0    10.7     4.8
449.902     0.1    32.8     8.9
451.562     6.2    13.7    -9.2
453.223    -5.9   -13.9   -16.6
454.883    -9.4    -5.5     7.9
456.543     0.3   -25.8   -10.2
458.203    -1.3   -25.9   -20.0
459.863   -14.1    13.0    -0.7
461.523    -8.6     8.1    -2.6
463.184    -3.8    -8.3   -15.8
464.844    -9.8   -11.0     0.6
466.504    -6.3   -21.4    -8.1
468.164    -5.4   -22.3   -17.6
469.824    -3.7    -7.5    -7.9
471.484    -4.5     1.8   -10.3
473.145    -8.3     4.2   -15.2
474.805   -13.8   -15.8    -5.2
476.465   -13.2   -21.8    -4.9
478.125    -4.0   -10.1    -8.4
479.785    -4.7    -8.1    -1.2
481.445    -1.7     3.3    -5.8
483.105   -12.5     0.8    -4.2
484.766   -21.9   -10.7     3.6
486.426    -4.6   -27.1   -23.1
488.086     3.4   -26.2   -22.9
489.746    -2.7     8.5     9.3
491.406    -1.0    10.8     0.7
493.066     2.7    -0.3   -24.5
494.727   -27.6   -10.0     0.7
496.387   -12.8   -16.6    -8.8
498.047     1.4   -26.9   -16.7
499.707    -3.8     8.7     2.0
501.367    -2.6     8.5     1.7
503.027    -4.8    -4.5   -13.8
504.688   -26.1   -13.5   -12.7
506.348   -10.4   -14.3    -5.4
508.008    -4.5   -22.3    -8.3
509.668     1.9   -14.0    -9.2
511.328     8.1    16.9    -1.4
512.988    -3.5    12.5     4.9
514.648   -25.4   -11.6   -15.6
516.309   -10.7   -17.8   -15.5
517.969   -11.2   -22.2     0.4
519.629     1.9    -0.4    -9.7
521.289     7.8     2.2   -11.9
522.949    -0.3     3.6    -3.5
524.609   -24.6    -1.3   -12.8
526.270   -22.2    -7.8   -17.2
527.930    -8.3   -32.1    -9.2
529.590     2.1     0.8     0.0
531.250     5.4     9.5    -2.0
532.910   -13.3    -6.7   -15.2
534.570   -19.5    -4.4   -13.1
536.230   -15.2    -6.4     0.1
537.891    -8.2   -21.0    -9.9
539.551     6.5   -28.5   -16.9
541.211     5.5    -9.7    -5.0
542.871    -6.9    11.1     4.6
544.531   -18.2    -5.8   -23.5
546.191   -12.4    -8.6    -1.4
547.852    -6.2   -12.9     0.7
549.512    10.3   -23.0   -10.3
551.172    -4.6    -2.5     2.2
552.832   -15.2     7.3   -10.6
554.492   -19.5     7.5   -17.6
556.152   -21.8   -10.2   -17.0
557.812     3.0   -16.8    -4.8
559.473    14.0   -12.3    -2.1
561.133     3.1    -5.4    -0.5
562.793    -8.5    -2.6   -15.0
564.453   -16.6    -1.9   -17.5
566.113   -34.6    -1.7    -5.7
567.773    -0.8   -15.0   -14.5
569.434    17.0   -16.5   -13.0
571.094     4.5    -5.5    14.4
572.754    -8.5    -2.8    -8.9
574.414   -18.2    -7.0   -29.6
576.074   -31.9    -3.4   -21.0
577.734   -21.8    -6.2    -5.5
579.395     9.8   -19.1    -9.4
581.055    28.3   -18.3    -0.9
582.715     3.7     6.2     6.2
584.375   -17.6     4.8   -16.0
586.035   -38.2   -12.8   -28.8
587.695   -21.3    -6.5   -14.0
589.355     1.3    -7.7     0.4
591.016    17.6    -6.6     3.1
592.676    26.4   -13.2     3.5
594.336    -1.2     0.1    -5.0
595.996   -34.0    -0.3   -13.2
597.656   -45.2    -7.8   -20.7
599.316    -1.7   -11.3   -13.4
600.977    13.0    -5.5     7.4
602.637    23.1    -3.2    16.7
604.297    15.7    -9.4   -10.8
605.957   -18.9    -8.3   -17.3
607.617   -34.2    -5.5   -12.0
609.277   -42.4     2.0   -14.4
610.938    15.6   -11.3     1.7
612.598    16.3    -4.5    15.6
614.258    18.1     4.5    22.6
615.918    -9.3   -21.1   -25.7
617.578   -45.9     5.1   -13.4
619.238   -42.2     8.5   -11.0
620.898    -7.8    -9.6   -14.8
622.559    23.9   -15.8     2.6
624.219    15.6    -1.6    17.7
625.879    -1.6   -10.6    -7.3
627.539    -8.8   -15.3   -16.7
629.199   -33.3    -4.3   -22.5
630.859    -8.9    -3.1    -7.4
632.520     6.6   -19.0   -11.6
634.180    13.8   -15.8    -2.8
635.840    12.7    -5.2    10.4
637.500   -14.0   -10.0   -19.1
639.160   -19.8   -10.1   -24.1
640.820   -29.7    -0.6   -14.4
642.480   -11.1     0.8    -7.7
644.141     5.8    -7.6    -6.4
645.801     9.8   -16.5     2.4
647.461    -1.1    -6.0    -8.7
649.121   -13.3    -2.5   -13.7
650.781   -27.9    -2.1   -13.2
652.441   -10.9    -6.3   -18.0
654.102    -0.3    -5.6   -11.0
655.762     0.1   -12.0    13.0
657.422    10.5   -15.5    -9.7
659.082    -6.6    -2.2   -15.7
660.742   -23.1     2.0    -6.1
662.402     2.2   -15.3   -25.8
664.062    -1.3   -19.2   -23.4
665.723   -13.3   -10.3     9.7
667.383     6.9    -7.7    -7.3
669.043     9.9   -10.3   -15.2
670.703   -24.9     8.1    -0.4
672.363    -5.3     2.2   -11.4
674.023    -4.8    -3.9   -13.6
675.684    -5.5   -22.2    -7.9
677.344    -5.9    -3.3     3.1
679.004     2.8    -0.7     0.2
680.664    -9.7    -7.2   -19.7
682.324    -7.7     4.8    -5.4
683.984    -8.9    -1.4     1.6
685.645    -6.9   -24.0   -10.2
687.305     2.4   -20.0   -21.7
688.965   -13.3     1.6     9.4
690.625   -15.0     1.9   -21.2
692.285   -12.6     1.7   -24.2
693.945    -3.2    -3.0   -27.3
695.605    -6.4   -16.0     8.2
697.266    -1.4   -21.1    -1.3
698.926     6.6   -19.7   -23.1
700.586   -13.8    -1.7    -1.3
702.246   -20.7    12.7     1.0
703.906    -3.0   -16.8   -19.1
705.566    -5.2   -21.2    -7.2
707.227     1.5    -8.0    -0.2
708.887     2.1   -10.0    -2.4
710.547    -6.3   -21.0   -11.8
712.207   -21.0    11.0    -6.3
713.867   -17.6    12.9    -4.9
715.527    -1.7   -15.4   -12.7
717.188     2.5   -17.0    -8.1
718.848    -0.9    -5.4     5.3
720.508    -4.8   -13.8   -12.8
722.168   -14.2    -7.5   -21.6
723.828   -20.5     0.4    -9.4
725.488   -15.1    -2.3    -0.3
727.148     3.3   -11.3   -11.6
728.809     4.6    -8.8     0.5
730.469     0.3    -3.7    -0.1
732.129    -5.7    -7.7   -11.5
733.789   -23.7   -12.0   -10.0
735.449   -12.6    -3.7   -15.1
737.109    -6.8    -3.0   -13.4
738.770    -3.9    -0.8     6.2
740.430     0.6   -13.4    -8.4
742.090   -16.4    -1.5     6.0
743.750   -26.5     0.5     8.3
745.410   -15.6    -9.8   -23.0
747.070    -2.3   -14.9   -28.0
748.730   -11.1    -3.7    -2.7
750.391     2.5    -1.2     1.2
752.051    12.9   -19.4   -16.5
753.711     1.6   -16.8    -8.5
755.371   -17.3     3.4    -7.0
757.031   -10.9    -0.1   -13.2
758.691   -13.4   -16.5   -19.4
760.352   -10.6    -1.4    -2.5
762.012     6.3     1.2    -7.3
763.672     7.2   -19.0    -9.8
765.332    -5.4     0.8    -2.1
766.992   -24.9   -10.4   -11.3
768.652   -27.4   -17.3   -21.0
770.312   -16.1    -5.8   -21.6
771.973     2.9    -0.1    -0.2
773.633     9.0   -10.7    -2.7
775.293     5.5    -4.9   -11.3
776.953    -7.0    -6.8    -6.6
778.613   -30.5    -9.9    -8.1
780.273   -28.1    -7.7   -22.0
781.934    -4.3    -9.1   -15.9
783.594     5.6    -7.5     0.2
785.254    12.5     0.0    10.2
786.914     2.1   -11.9   -12.4
788.574   -32.9   -15.6   -25.7
790.234   -40.0    -4.8   -20.2
791.895   -17.3   -11.2   -10.1
793.555     3.4   -20.3    -9.6
795.215    22.1     8.0     6.6
796.875    15.0    14.3    13.4
798.535   -14.4   -24.8   -25.7
800.195   -32.4   -10.2   -18.4
801.855   -37.3    -8.5   -13.4
803.516    14.3   -11.2   -11.6
805.176    22.3    -5.6    -5.4
806.836    19.9    10.5    11.7
808.496   -12.2   -16.1   -18.9
810.156   -20.2   -21.6   -22.8
811.816   -38.5   -21.9   -17.2
813.477   -19.1    -1.3    -7.5
815.137     6.1     1.7    -4.8
816.797    18.5     1.3     1.2
818.457    -1.2    -8.2    -4.9
820.117   -21.1   -13.8   -15.5
821.777   -31.6   -19.5   -16.7
823.438   -26.8   -18.4   -23.2
825.098    -8.6    -6.4   -14.7
826.758     1.0     8.0     7.9
828.418    17.9    -7.7   -12.9
830.078     4.5   -16.2   -12.8
831.738   -23.0    -9.7    -0.7
833.398   -26.3    -8.6    -4.5
835.059   -10.1    -8.0   -23.8
836.719   -13.3     7.6    -0.3
838.379     6.5   -10.5    -7.3
840.039     1.6   -25.1   -16.5
841.699     0.4   -23.1   -15.6
843.359    -8.6     0.5    -5.9
845.020   -11.6    -7.3   -15.3
846.680   -15.7    -7.4   -17.9
848.340    -4.0     0.0    -3.0
850.000     7.6   -24.5   -10.2
851.660     7.4   -21.1   -12.6
853.320    -5.5     0.7    -3.4
854.980   -15.9     8.5     0.5
856.641   -20.9    -3.9   -17.7
858.301   -16.1    -9.3   -23.0
859.961    -5.0   -15.7    -4.8
861.621     1.4   -12.3     7.5
863.281    11.1   -13.6   -16.8
864.941     1.1    -2.2   -12.0
866.602   -25.1     5.7    -1.0
868.262   -24.6     6.2     0.5
869.922   -14.0   -21.2   -24.0
871.582    -0.1    -5.0     9.4
873.242    13.9    -4.8     2.1
874.902    10.1   -19.0   -14.0
876.562   -21.4     5.6    -6.5
878.223   -31.8    17.7    -6.0
879.883   -22.2   -10.1   -20.1
881.543     3.3   -18.8    -1.7
883.203     5.2    -2.1    12.3
884.863     7.9    -9.2    -6.6
886.523    -0.8   -14.8   -16.8
888.184   -16.6     6.6    -8.8
889.844   -17.1   -19.4   -22.1
891.504    -8.0   -25.7   -19.1
893.164     5.9    -8.4     7.3
894.824     6.7    -7.0     7.6
896.484     2.6    -9.7   -14.9
898.145   -18.1     3.8    -6.2
899.805   -20.1     0.7   -11.2
901.465   -17.8   -10.4   -14.6
903.125    -2.1   -21.5    -2.8
904.785     8.9   -19.2    -4.1
906.445    -2.9     2.0    -0.6
908.105   -16.3     5.1    -2.6
909.766   -18.1     4.3   -14.4
911.426   -21.7    -5.4   -20.4
913.086   -10.5   -20.3     5.3
914.746     9.8   -25.7    -4.9
916.406    22.0   -17.1   -14.2
918.066    -9.0     4.0     7.6
919.727   -17.3    12.4   -12.3
921.387   -17.5    -0.9   -29.4
923.047   -27.2   -11.9     2.8
924.707    20.3   -22.3    -7.7
926.367    26.0   -26.6   -12.2
928.027    -5.4     5.3     5.1
929.688   -15.0    19.0    -9.1
931.348   -21.1     8.5   -21.5
933.008   -28.7   -19.2   -14.8
934.668   -17.8   -18.0    -9.9
936.328    24.4   -22.5     6.9
937.988    17.6   -17.6    -0.3
939.648   -11.7    21.2   -13.0
941.309   -36.9    -2.0   -12.8
942.969   -36.4   -20.9   -28.4
944.629    19.4   -19.1     9.9
946.289    20.8    -7.5    18.3
947.949    18.6    -6.1    15.6
949.609     7.9     8.9   -18.6
951.270   -43.2     1.7    -9.8
952.930   -43.1    -6.7   -17.0
954.590   -19.2   -16.1   -20.1
956.250    31.8   -16.3    14.4
957.910    14.5    15.0     5.8
959.570   -33.8    -3.2   -22.6
961.230   -32.9    -2.0   -23.0
962.891   -46.5   -10.1   -27.0
964.551   -17.5   -13.0   -12.0
966.211    15.8   -24.1     0.7
967.871    34.1    -9.8     4.0
969.531    12.8    18.4     6.6
971.191   -24.5     8.7   -13.0
972.852   -44.6   -20.9   -35.0
974.512   -41.5   -22.0   -32.0
976.172    18.3   -15.4     5.5
977.832    33.6    -9.6     2.2
979.492    10.2     8.2     6.1
981.152   -24.2    10.4    -5.4
982.812   -41.8   -15.1   -34.2
984.473   -36.6   -26.1   -25.8
986.133    -1.8   -22.1    -3.6
987.793    25.2     8.8    13.5
989.453    15.3    11.9    12.4
991.113   -23.7    -3.3   -23.8
992.773   -37.1   -17.6   -13.7
994.434   -18.6   -20.9    -5.6
996.094    13.4   -18.7   -14.5
997.754    27.4    -3.1    -3.0
999.414   -10.2    13.2    15.5
1001.074   -15.2     3.9    -3.4
1002.734   -22.4   -20.0   -29.6
1004.395   -23.7   -12.2    -1.5
1006.055     4.1    -8.7    -3.2
1007.715    21.8   -13.0    -8.3
1009.375     0.9     4.4     6.2
1011.035   -16.4    10.0    -2.7
1012.695   -21.3   -25.9   -25.7
1014.355   -18.5   -28.8   -20.0
1016.016     6.9     0.7     2.5
1017.676     9.4     1.0     5.2
1019.336    -4.5    -2.8   -10.7
1020.996   -13.1     0.8   -10.9
1022.656   -19.0    -4.6    -9.9
1024.316   -12.0   -21.6   -11.6
1025.977     7.6    -7.2   -12.9
1027.637     3.6    -0.3    -3.0
1029.297    -9.7    -1.3   -11.0
1030.957    -2.8    -8.5   -12.0
1032.617   -15.6   -11.7    -7.0
1034.277    -9.2    -6.2    -4.3
1035.938     1.9    -8.9   -13.5
1037.598     8.4     4.6     0.6
1039.258     1.8    14.3    14.7
1040.918   -10.0    -2.1    -0.9
1042.578    -1.9   -21.8   -17.3
1044.238    -0.8     4.5     4.6
1045.898    -4.5     6.8     4.2
1047.559    -8.9   -18.4   -21.1
1049.219   -16.4    -4.0    -8.2
1050.879    -7.7    -3.4     3.9
1052.539     7.3   -21.2   -20.3
1054.199    -5.8     6.7     1.3
1055.859    -8.2     7.0     0.9
1057.520   -14.9   -16.2   -20.2
1059.180   -13.4   -13.9   -16.2
1060.840    -0.7     0.6     5.5
1062.500     6.6    -6.9    -6.3
1064.160    -3.3    -8.3   -12.9
1065.820   -19.1    -2.1    -7.9
1067.480   -18.8    -8.5   -17.9
1069.141   -10.7   -12.6   -10.9
1070.801    13.0    -7.4    -2.7
1072.461     5.1    -1.6    -3.8
1074.121    -3.7    -1.0    -4.5
1075.781   -17.1   -16.7   -20.8
1077.441   -15.3   -12.7   -19.7
1079.102   -12.8    -4.0   -10.6
1080.762     0.9     1.1     7.3
1082.422    18.5    -3.9    -6.8
1084.082   -14.9    -6.5    -6.1
1085.742   -29.1   -11.5   -15.5
1087.402   -19.0   -21.1   -26.6
1089.062    -6.1     1.6     5.9
1090.723    21.2     1.7    -5.6
1092.383   -16.7   -15.3   -15.1
1094.043    -8.3   -16.2   -17.6
1095.703   -24.8   -14.5   -14.7
1097.363    -0.9   -16.3   -15.6
1099.023     7.6     6.7     2.7
1100.684    14.1    16.6     6.9
1102.344    -5.5   -21.0   -11.8
1104.004   -24.6   -32.2   -31.9
1105.664   -22.1    -8.2    -4.0
1107.324    -5.9    -0.5     3.5
1108.984    19.2    10.7   -12.7
1110.645    10.9    12.0    -3.5
1112.305   -24.1   -23.3   -11.1
1113.965   -24.0   -38.0   -34.7
1115.625   -10.2   -21.9    -7.1
1117.285    -5.2     0.0    11.7
1118.945     8.7    24.9     3.8
1120.605    10.0     3.8   -15.8
1122.266   -19.0   -14.1    -0.9
1123.926   -22.0   -31.2   -18.9
1125.586    -5.5   -37.2   -25.4
1127.246     0.7    19.2    10.3
1128.906    -0.1    29.2    12.6
1130.566    -7.3   -13.5   -18.6
1132.227   -19.4   -27.6   -17.4
1133.887   -23.7   -27.6    -8.5
1135.547     5.1   -28.2    -9.4
1137.207     9.5    -8.4   -10.1
1138.867    -3.9    34.2     4.0
1140.527    -9.2    33.7     4.7
1142.188   -20.9   -25.4   -28.0
1143.848     0.8   -33.5    -1.3
1145.508    -2.0   -31.6     0.6
1147.168     9.2    14.3     2.2
1148.828     5.6    23.2     2.4
1150.488   -21.8    20.3   -15.1
1152.148   -24.4   -29.8   -21.7
1153.809    -8.8   -41.6    -1.1
1155.469    28.0   -15.5    -2.1
1157.129    11.4    12.9     4.3
1158.789   -17.1    23.9     1.5
1160.449   -28.0     8.9   -31.8
1162.109   -34.2    -6.9   -32.1
1163.770   -26.2   -25.4    -7.2
1165.430    18.6   -36.0    -5.0
1167.090    22.2     2.2     5.9
1168.750   -18.9    31.6    15.5
1170.410   -34.3    11.1   -30.8
1172.070   -33.8   -11.0   -45.0
1173.730   -12.3   -27.1     4.8
1175.391    14.6   -20.8    10.3
1177.051    33.2   -11.2    -0.4
1178.711    -9.9    13.2     8.4
1180.371   -43.5    16.3   -29.1
1182.031   -35.8   -32.7   -29.7
1183.691    13.5   -17.5     3.0
1185.352    39.7    -5.8    16.4
1187.012    24.9    -3.4     7.0
1188.672   -15.3    13.4   -19.2
1190.332   -44.9     7.5   -20.7
1191.992   -29.9   -27.2   -23.6
1193.652    22.3   -23.4    -5.1
1195.312    37.6   -12.1    18.7
1196.973    25.5    -3.1    22.2
1198.633   -19.8    11.1   -26.5
1200.293   -38.2    -2.2   -26.5
1201.953   -52.1   -13.2   -21.3
1203.613   -17.9   -18.2   -19.6
1205.273    37.4   -24.4    11.0
1206.934    28.4     4.0    13.6
1208.594    -6.2    21.8    -3.3
1210.254   -24.6     7.5   -16.8
1211.914   -40.1   -16.1   -25.4
1213.574   -18.8   -12.8   -10.3
1215.234    14.9   -21.3     3.2
1216.895    29.1   -12.5     0.3
1218.555    -1.2    20.7     2.0
1220.215   -29.7    -6.9   -27.5
1221.875   -35.3   -19.0   -30.8
1223.535   -24.6   -18.0    -5.8
1225.195    26.4   -11.4     0.5
1226.855    23.0    -2.9     1.2
1228.516    -3.7    14.5    -0.8
1230.176   -23.2     1.9   -17.2
1231.836   -28.4    -9.9   -20.8
1233.496   -22.1   -28.3   -16.4
1235.156   -13.7   -29.3   -13.9
1236.816    11.1    -3.2     8.3
1238.477     5.4     8.2    -3.7
1240.137   -10.1     4.4   -18.8
1241.797   -14.4     1.9   -14.1
1243.457   -20.4   -29.3   -13.3
1245.117    -6.5     0.8     8.6
1246.777    -4.7    -0.3     8.4
1248.438     2.7    12.6    -1.3
1250.098     7.3     5.7   -16.3
1251.758   -27.2    -5.8    -3.1
1253.418   -23.8    -9.8    -4.3
1255.078     1.5   -27.3   -11.4
1256.738    -6.9     1.7     3.3
1258.398    -6.4    14.4     2.4
1260.059    -0.7     2.9   -14.3
1261.719    -8.3   -10.1    -8.2
1263.379    -7.6   -12.8    -1.9
1265.039    -7.2   -18.5    -2.8
